Fuel_Type,Body_Type,transmission,ownerNo,Brand,model,modelYear,price,Insurance_Validity,Kms_Driven,Mileage,Engine,Seats,Color,City
Diesel,MUV,Manual,1,Maruti,Maruti Ertiga,2017,750000.0,Third Party insurance,50000.0,24.52,1248,7,Others,Kolkata
Petrol,SUV,Manual,1,Tata,Tata Punch,2022,827000.0,Third Party,9169.0,20.09,1199,5,Green,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2018,475000.0,Comprehensive,45275.0,21.21,1197,5,Others,Kolkata
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2010,120000.0,Third Party insurance,70000.0,19.260860166288737,1086,5,Others,Kolkata
Petrol,Hatchback,Manual,4,Maruti,Maruti Wagon R,2011,145000.0,Third Party insurance,90000.0,18.9,998,5,Others,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2015,210000.0,Third Party insurance,70000.0,22.74,796,5,Others,Kolkata
Diesel,Sedan,Automatic,1,BMW,BMW 3 Series GT,2017,2490000.0,Third Party insurance,50000.0,21.76,1995,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,330000.0,Third Party insurance,30000.0,22.05,796,5,Others,Kolkata
Petrol,Sedan,Automatic,1,Honda,Honda City,2021,1400000.0,Third Party insurance,10000.0,18.3,1498,5,Others,Kolkata
Diesel,SUV,Manual,2,Ford,Ford Ecosport,2017,525000.0,Third Party insurance,80000.0,22.77,1498,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2012,280000.0,Third Party insurance,40000.0,20.36,1197,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,430000.0,Third Party insurance,30000.0,18.9,1197,5,Others,Kolkata
Diesel,Sedan,Manual,1,Tata,Tata Indigo,2009,115000.0,Third Party insurance,80000.0,19.61,1405,5,White,Kolkata
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2019,598000.0,Comprehensive,65180.0,18.6,1197,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,271000.0,Comprehensive,110190.0,18.9,1197,5,Red,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2019,276000.0,Third Party insurance,50000.0,24.7,796,5,Others,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Ritz,2014,248000.0,Comprehensive,45550.0,18.5,1197,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2021,592000.0,Comprehensive,14756.0,22.38,1197,5,Silver,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,2017,290000.0,Third Party insurance,30000.0,23.95,998,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,341000.0,Comprehensive,63179.0,18.9,1197,5,Others,Kolkata
Diesel,Sedan,Automatic,1,BMW,BMW 5 Series,2017,3600000.0,Comprehensive,32344.0,20.37,1995,5,White,Kolkata
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2019,547000.0,Third Party,17436.0,17.74,999,5,Blue,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2018,566000.0,Third Party insurance,52130.0,21.56,1462,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2018,280000.0,Third Party insurance,60000.0,24.7,796,5,Others,Kolkata
Diesel,Sedan,Manual,1,Ford,Ford Fiesta,2014,285000.0,Comprehensive,46315.0,25.01,1498,5,Brown,Kolkata
Petrol,Sedan,Manual,1,Hyundai,Hyundai Xcent,2015,299000.0,Third Party,65000.0,19.1,1197,5,Blue,Kolkata
Diesel,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2014,270000.0,Third Party insurance,90000.0,24.0,1120,5,Others,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda City,2017,699000.0,Comprehensive,32395.0,17.4,1497,5,Brown,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2016,850000.0,Third Party insurance,89331.0,16.0,2179,7,Silver,Kolkata
Petrol,Sedan,Automatic,1,Honda,Honda City,2020,1250000.0,Third Party insurance,10000.0,17.4,1497,5,Others,Kolkata
Petrol,SUV,Manual,1,Mahindra,Mahindra KUV 100,2016,400000.0,Third Party insurance,20000.0,18.15,1198,6,Red,Kolkata
Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2020,354000.0,Third Party insurance,10000.0,21.7,999,5,Others,Kolkata
Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,2019,850000.0,Third Party insurance,36374.0,23.7,1396,5,White,Kolkata
Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,669000.0,Comprehensive,20801.0,20.0,999,5,Black,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,481000.0,Comprehensive,43214.0,18.6,1197,5,Red,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2021,2400000.0,Third Party insurance,20000.0,17.1,1956,5,Others,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2021,1170000.0,Third Party,31584.0,19.260860166288737,2179,7,White,Kolkata
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2016,619000.0,Comprehensive,88755.0,21.38,1396,5,Others,Kolkata
Petrol,MUV,Automatic,1,Maruti,Maruti Ertiga,2018,875000.0,Third Party insurance,50000.0,17.03,1373,7,Others,Kolkata
Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2020,518000.0,Third Party,7277.0,22.0,999,5,Others,Kolkata
Diesel,Sedan,Manual,1,Honda,Honda City,2014,450000.0,Third Party insurance,44200.0,26.0,1498,5,White,Kolkata
Petrol,Hatchback,Manual,3,Honda,Honda Brio,2014,235000.0,Comprehensive,36920.0,19.4,1198,5,Brown,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2021,620000.0,Third Party,14567.0,22.38,1197,5,Silver,Kolkata
Diesel,Sedan,Automatic,1,BMW,BMW 5 Series,2019,3950000.0,Comprehensive,19858.0,18.12,1995,5,Grey,Kolkata
Diesel,Hatchback,Manual,1,Mahindra,Mahindra KUV 100 NXT,2018,450000.0,Third Party insurance,40000.0,25.32,1198,6,Red,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2012,250000.0,Third Party insurance,30000.0,18.9,998,5,Others,Kolkata
Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,880000.0,Third Party insurance,50000.0,17.0,1591,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio X,2018,425000.0,Comprehensive,19000.0,21.63,998,5,Orange,Kolkata
Diesel,SUV,Automatic,2,Audi,Audi Q5,2014,1100000.0,Comprehensive,86331.0,12.8,1968,5,Blue,Kolkata
Diesel,SUV,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2021,6200000.0,Comprehensive,15215.0,19.260860166288737,1997,5,Silicon Silver,Kolkata
Diesel,Sedan,Automatic,2,BMW,BMW 5 Series,2022,5799000.0,Third Party insurance,5700.0,20.37,1995,5,Black,Kolkata
Petrol,SUV,Automatic,1,Mahindra,Mahindra XUV700,2022,1950000.0,Comprehensive,22887.0,19.260860166288737,1999,5,Dark Blue,Kolkata
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2022,580000.0,Third Party insurance,10000.0,20.09,1199,5,Black,Kolkata
Petrol,SUV,Manual,1,Tata,Tata Nexon,2021,890000.0,Zero Dep,4603.0,17.33,1199,5,Green,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2022,626000.0,Third Party,7291.0,24.97,998,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,753000.0,Comprehensive,2179.0,20.7,1197,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,355000.0,Third Party insurance,26226.0,18.9,1197,5,Others,Kolkata
Diesel,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2016,399000.0,Comprehensive,35000.0,20.14,1498,5,Orange,Kolkata
Petrol,Hatchback,Manual,3,Hyundai,Hyundai EON,2014,209000.0,Third Party,24622.0,21.1,814,5,Others,Kolkata
Diesel,Sedan,Manual,1,Mahindra Renault,Mahindra Renault Logan,2009,125000.0,Third Party insurance,60000.0,19.2,1461,5,Gray,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,199000.0,Third Party,37647.0,20.36,1197,5,Red,Kolkata
Diesel,SUV,Manual,1,Renault,Renault Duster,2014,354000.0,Third Party,57321.0,20.45,1461,5,Silver,Kolkata
Diesel,MUV,Automatic,1,Tata,Tata Hexa,2017,725000.0,Comprehensive,67020.0,17.6,2179,7,Blue,Kolkata
Petrol,SUV,Automatic,1,Renault,Renault Kiger,2022,1050000.0,Third Party insurance,20000.0,18.24,999,5,Others,Kolkata
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2015,500000.0,Third Party insurance,65000.0,19.67,1582,5,White,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2015,550000.0,Third Party insurance,60000.0,15.29,1591,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2014,225000.0,Third Party insurance,30000.0,21.1,814,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2014,180000.0,Third Party insurance,70000.0,22.74,796,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Ford,Ford Figo,2010,165000.0,Third Party insurance,50000.0,15.6,1196,5,Green,Kolkata
Petrol,MUV,Manual,1,Honda,Honda Mobilio,2016,499000.0,Third Party,24000.0,17.3,1497,7,Brown,Kolkata
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2010,170000.0,Third Party insurance,50000.0,20.36,1197,5,Others,Kolkata
Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,570000.0,Third Party insurance,40000.0,17.5,1199,5,Black,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2016,627000.0,Third Party,71521.0,15.29,1591,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Tata,Tata Altroz,2020,471000.0,Third Party,42267.0,19.33,1199,5,Red,Kolkata
Petrol,Hatchback,Manual,4,Maruti,Maruti Swift,2010,165000.0,Third Party insurance,80000.0,16.1,1197,5,Others,Kolkata
Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2018,728000.0,Comprehensive,57986.0,19.12,1373,5,Blue,Kolkata
Petrol,Hatchback,Automatic,1,Tata,Tata Tiago NRG,2022,659000.0,Comprehensive,17252.0,20.09,1199,5,Green,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Zen Estilo,2010,120000.0,Third Party insurance,70000.0,19.0,998,5,Others,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2017,820000.0,Third Party insurance,20817.0,16.0,2179,7,Others,Kolkata
Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2022,2600000.0,Third Party insurance,10000.0,14.1,1368,5,Gray,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2010,222000.0,Comprehensive,39579.0,22.41,1197,5,Others,Kolkata
Petrol,Hatchback,Manual,3,Hyundai,Hyundai EON,2014,206000.0,Comprehensive,21477.0,21.1,814,5,Silver,Kolkata
Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz CLA,2017,1850000.0,Comprehensive,36899.0,17.9,2143,5,Silver,Kolkata
Diesel,MUV,Manual,1,Maruti,Maruti Ertiga,2016,625000.0,Third Party insurance,55000.0,24.52,1248,7,White,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,650000.0,Third Party,9000.0,20.7,998,5,White,Kolkata
Petrol,Hatchback,Manual,1,Ford,Ford Figo,2010,175000.0,Third Party insurance,40000.0,15.6,1196,5,Others,Kolkata
Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2019,899000.0,Comprehensive,20000.0,17.0,1591,5,Grey,Kolkata
Diesel,SUV,Manual,2,Mahindra,Mahindra Scorpio,2016,850000.0,Third Party insurance,120000.0,15.4,1997,7,Others,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,2017,280000.0,Third Party insurance,30000.0,23.95,998,5,Others,Kolkata
Petrol,SUV,Automatic,1,Tata,Tata Nexon,2021,900000.0,Third Party insurance,60000.0,16.35,1199,5,Others,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2021,2550000.0,Third Party insurance,10000.0,17.1,1956,5,Red,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2017,1170000.0,Comprehensive,55330.0,16.3,1956,5,White,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2015,384000.0,Comprehensive,32152.0,22.41,1197,5,Others,Kolkata
Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2014,292000.0,Third Party,66906.0,18.9,1197,5,Silver,Kolkata
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2016,700000.0,Third Party insurance,56000.0,19.67,1582,5,White,Kolkata
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2020,647000.0,Third Party,23055.0,18.24,999,5,Red,Kolkata
Diesel,SUV,Manual,1,Renault,Renault Captur,2018,686000.0,Comprehensive,68132.0,20.37,1461,5,Red,Kolkata
Diesel,Hatchback,Manual,2,Tata,Tata Indica,2011,140000.0,Third Party insurance,60000.0,18.4,1248,5,Gray,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,375000.0,Third Party,76932.0,22.41,1197,5,Others,Kolkata
Petrol,SUV,Automatic,1,MG,MG Hector,2020,1400000.0,Third Party insurance,60000.0,13.96,1451,5,Others,Kolkata
Diesel,SUV,Automatic,1,Maruti,Maruti Vitara Brezza,2019,703000.0,Comprehensive,89912.0,24.3,1248,5,Others,Kolkata
Diesel,Sedan,Manual,1,Honda,Honda City,2014,364000.0,Comprehensive,102813.0,26.0,1498,5,Red,Kolkata
Diesel,Sedan,Manual,1,Honda,Honda City,2015,450000.0,Third Party insurance,55155.0,26.0,1498,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,392000.0,Third Party,70000.0,18.9,1197,5,Maroon,Kolkata
Diesel,SUV,Automatic,2,Toyota,Toyota Fortuner,2018,2700000.0,Comprehensive,123153.0,15.04,2755,7,Brown,Kolkata
Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2013,300000.0,Third Party insurance,40000.0,20.36,1197,5,Others,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2021,2475000.0,Comprehensive,10830.0,17.1,1956,5,Technometgrn+Gryroof,Kolkata
Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,860000.0,Third Party insurance,50000.0,17.0,1591,5,Others,Kolkata
Diesel,Sedan,Automatic,2,Audi,Audi A4,2017,2000000.0,Comprehensive,64846.0,18.25,1968,5,White,Kolkata
Diesel,Sedan,Automatic,1,Audi,Audi A6,2018,2850000.0,Comprehensive,49100.0,18.53,1968,5,Black,Kolkata
Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GL-Class,2014,2500000.0,Comprehensive,90089.0,11.3,2987,7,White,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda City,2014,372000.0,Comprehensive,63950.0,17.4,1497,5,Red,Kolkata
Petrol,Sedan,Automatic,2,Honda,Honda City,2018,915000.0,Comprehensive,22990.0,18.0,1497,5,Others,Kolkata
Diesel,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2016,2749000.0,Comprehensive,15077.0,13.0,2987,5,White,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,323000.0,Comprehensive,69273.0,22.41,1197,5,Blue,Kolkata
Petrol,SUV,Manual,1,Ford,Ford Ecosport,2014,422000.0,Comprehensive,75865.0,18.88,999,5,Others,Kolkata
Petrol,MUV,Manual,1,Kia,Kia Carens,2022,1299000.0,Comprehensive,4066.0,19.260860166288737,1353,7,Blue,Kolkata
Petrol,SUV,Manual,1,Kia,Kia Seltos,2019,1052000.0,Third Party,67092.0,16.8,1353,5,Black,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2012,228000.0,Comprehensive,38000.0,18.6,1197,5,Grey,Kolkata
Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2012,312000.0,Third Party insurance,78121.0,22.32,1582,5,Others,Kolkata
Diesel,Sedan,Manual,1,Honda,Honda Amaze,2014,276000.0,Third Party insurance,99103.0,25.8,1498,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2016,300000.0,Third Party insurance,40000.0,23.84,1199,5,Blue,Kolkata
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2022,1599000.0,Comprehensive,9000.0,19.260860166288737,1493,5,Light Silver,Kolkata
Diesel,SUV,Automatic,1,BMW,BMW X1,2020,3499000.0,Third Party insurance,10100.0,17.05,1995,5,White,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,425000.0,Comprehensive,27119.0,18.9,1197,5,Silver,Kolkata
Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,2022,1000000.0,Third Party insurance,10000.0,18.15,998,5,Others,Kolkata
Diesel,MUV,Manual,1,Honda,Honda Mobilio,2014,399000.0,Comprehensive,57000.0,24.2,1498,7,Grey,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,395000.0,Comprehensive,38000.0,18.9,1197,5,Maroon,Kolkata
Diesel,SUV,Automatic,1,Mahindra,Mahindra XUV500,2019,1350000.0,Third Party insurance,50000.0,15.1,2179,7,Others,Kolkata
Petrol,Hatchback,Manual,1,Ford,Ford Figo,2010,168000.0,Third Party insurance,70000.0,15.6,1196,5,Golden,Kolkata
Petrol,SUV,Automatic,2,Kia,Kia Seltos,2020,1600000.0,Third Party insurance,40000.0,16.5,1353,5,Others,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra Bolero Neo,2022,978000.0,Zero Dep,10891.0,17.29,1493,7,Green,Kolkata
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2021,415000.0,Third Party,29558.0,19.01,1199,5,Red,Kolkata
Diesel,SUV,Automatic,1,Jeep,Jeep Compass,2020,1700000.0,Third Party insurance,18000.0,17.1,1956,5,Red,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2018,489000.0,Third Party insurance,29412.0,21.4,1197,5,Blue,Kolkata
Diesel,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,287000.0,Third Party,59037.0,24.0,1120,5,Yellow,Kolkata
Diesel,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2022,5300000.0,Third Party insurance,10000.0,23.0,1993,5,Others,Kolkata
Diesel,SUV,Automatic,1,Tata,Tata Nexon,2020,951000.0,Third Party,73072.0,22.07,1497,5,Green,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2014,255000.0,Comprehensive,37100.0,21.79,998,5,Golden,Kolkata
Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2019,663000.0,Zero Dep,61113.0,21.4,1197,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2013,179000.0,Third Party,47606.0,22.05,796,5,Blue,Kolkata
Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2019,1350000.0,Third Party insurance,30000.0,19.67,1582,5,Others,Kolkata
Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,2015,300000.0,Third Party insurance,80000.0,23.1,998,5,Others,Kolkata
Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2013,900000.0,Third Party insurance,40000.0,19.27,2143,5,Others,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2019,1550000.0,Third Party,27000.0,17.1,1956,5,Red,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2019,1350000.0,Third Party insurance,80000.0,15.1,2179,7,Others,Kolkata
Petrol,Sedan,Manual,1,Tata,Tata Zest,2015,325000.0,Third Party insurance,30000.0,17.57,1193,5,Others,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2018,1250000.0,Third Party insurance,70000.0,15.1,2179,7,Others,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2021,760000.0,Third Party insurance,20000.0,22.41,1197,5,Others,Kolkata
Diesel,Sedan,Automatic,2,Audi,Audi A4,2014,1000000.0,Comprehensive,86947.0,16.55,1968,5,Black,Kolkata
Petrol,SUV,Manual,1,Tata,Tata Nexon,2020,754000.0,Third Party,17466.0,17.0,1198,5,Others,Kolkata
Petrol,SUV,Manual,2,Honda,Honda WR-V,2017,591000.0,Third Party,32844.0,17.5,1199,5,Silver,Kolkata
Petrol,MUV,Manual,1,Maruti,Maruti XL6,2020,1050000.0,Third Party insurance,30000.0,19.01,1462,6,Others,Kolkata
Petrol,Hatchback,Manual,1,Toyota,Toyota Etios Liva,2011,192000.0,Comprehensive,78075.0,18.3,1197,5,Silver,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda City,2019,679000.0,Comprehensive,36937.0,17.4,1497,5,Others,Kolkata
Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,600000.0,Third Party insurance,50000.0,17.5,1199,5,Gold,Kolkata
Petrol,Sedan,Automatic,2,Hyundai,Hyundai Verna,2018,810000.0,Third Party,25314.0,17.0,1591,5,Others,Kolkata
Diesel,SUV,Automatic,2,Land Rover,Land Rover Range Rover Evoque,2018,3400000.0,Third Party,51620.0,15.68,1999,5,White,Kolkata
Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Vento,2012,287000.0,Third Party,93097.0,15.04,1598,5,Blue,Kolkata
Petrol,Hatchback,Manual,3,Maruti,Maruti Wagon R,2010,140000.0,Third Party,76672.0,18.9,998,5,Silver,Kolkata
Diesel,Sedan,Manual,2,Honda,Honda City,2015,525000.0,Third Party,42000.0,25.1,1498,5,Maroon,Kolkata
Diesel,Sedan,Automatic,3,BMW,BMW 6 Series,2018,3900000.0,Comprehensive,44226.0,17.09,2993,4,White,Kolkata
Petrol,Sedan,Manual,2,Ford,Ford Fiesta,2009,120000.0,Third Party insurance,30000.0,15.3,1596,5,Silver,Kolkata
Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2013,200000.0,Third Party insurance,40000.0,16.47,1198,5,Others,Kolkata
Diesel,SUV,Automatic,1,Jeep,Jeep Meridian,2022,3250000.0,Third Party insurance,13400.0,15.7,1956,7,Green,Kolkata
Petrol,Hatchback,Manual,1,Renault,Renault KWID,2019,340000.0,Comprehensive,19720.0,23.01,999,5,Brown,Kolkata
Petrol,SUV,Automatic,1,Maruti,Maruti Grand Vitara,2023,1900000.0,Comprehensive,4732.0,27.97,1490,5,Blue,Kolkata
Petrol,SUV,Automatic,1,MG,MG Hector Plus,2021,1500000.0,Comprehensive,38380.0,11.67,1451,6,Black,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,2010,295000.0,Comprehensive,67357.0,12.05,2179,9,Green,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Zen Estilo,2010,99000.0,Third Party insurance,40000.0,19.0,998,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2019,357000.0,Third Party insurance,35912.0,23.84,1199,5,White,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,544000.0,Third Party,22343.0,21.4,1197,5,Blue,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2013,210000.0,Third Party insurance,10000.0,21.1,814,5,Others,Kolkata
Diesel,SUV,Manual,2,Renault,Renault Duster,2015,413000.0,Third Party,85735.0,19.64,1461,5,Black,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2011,140000.0,Comprehensive,42792.0,24.39,998,5,Orange,Kolkata
Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,2020,1195000.0,Comprehensive,42503.0,19.260860166288737,2179,7,White,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Ritz,2011,140000.0,Comprehensive,96609.0,18.5,1197,5,Brown,Kolkata
Diesel,Hatchback,Manual,1,Honda,Honda Jazz,2015,250000.0,Third Party insurance,78990.0,27.3,1498,5,Silver,Kolkata
Petrol,Sedan,Manual,2,Honda,Honda City,2016,429000.0,Comprehensive,51618.0,17.8,1497,5,Others,Kolkata
Diesel,SUV,Manual,2,Mahindra,Mahindra XUV500,2019,1111000.0,Third Party insurance,83508.0,15.1,2179,7,Blue,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2007,100000.0,Third Party insurance,40000.0,17.92,1086,5,Others,Kolkata
Petrol,Sedan,Automatic,2,Skoda,Skoda Superb,2010,265000.0,Third Party insurance,60000.0,12.6,1798,5,Others,Kolkata
Petrol,SUV,Automatic,1,Mahindra,Mahindra XUV300,2021,1025000.0,Third Party insurance,25000.0,16.5,1197,5,Red,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2022,855000.0,Comprehensive,14636.0,21.0,1197,5,Blue,Kolkata
Diesel,SUV,Manual,2,Mahindra,Mahindra XUV500,2016,700000.0,Third Party insurance,80000.0,16.0,2179,7,Others,Kolkata
Petrol,Sedan,Automatic,1,Honda,Honda Amaze,2021,830000.0,Third Party insurance,20000.0,18.3,1199,5,Others,Kolkata
Petrol,Sedan,Manual,1,Hyundai,Hyundai Aura,2020,691000.0,Third Party insurance,20000.0,20.5,1197,5,White,Kolkata
Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,799000.0,Third Party,13000.0,17.0,1591,5,Brown,Kolkata
Diesel,SUV,Manual,1,Jeep,Jeep Compass,2019,1550000.0,Third Party,22000.0,17.1,1956,5,White,Kolkata
Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2021,750000.0,Third Party insurance,20000.0,22.41,1197,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2014,178000.0,Third Party,59005.0,17.92,1086,5,White,Kolkata
Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2010,163000.0,Third Party,71156.0,22.38,1197,5,Others,Kolkata
Petrol,Sedan,Manual,1,Honda,Honda City,2018,662000.0,Comprehensive,50000.0,17.4,1497,5,Golden Brown,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,280000.0,Third Party insurance,2707.0,22.05,796,5,White,Kolkata
Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro,2020,372000.0,Third Party,78211.0,20.3,1086,5,White,Kolkata
Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2017,600000.0,Third Party insurance,67793.0,22.0,1582,5,Silver,Kolkata
Diesel,Hatchback,Manual,1,Tata,Tata Tiago,2017,311000.0,Third Party,48548.0,27.28,1047,5,White,Kolkata
Diesel,Sedan,Manual,1,Ford,Ford Fiesta Classic,2013,200000.0,Third Party insurance,150000.0,19.68,1399,5,Others,Kolkata
Petrol,Hatchback,Manual,1,Maruti,Maruti A-Star,2010,162000.0,Third Party,46559.0,19.0,998,5,Blue,Kolkata
Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2015,527000.0,Comprehensive,93177.0,15.29,1591,5,Blue,Kolkata
