it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Engine,Max Power,Torque,Wheel Size,Seats,Mileage,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Value Configuration,Compression Ratio,Super Charger,BoreX Stroke,Length,Width,Height,Wheel Base,Kerb Weight,Front Tread,Rear Tread,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Turning Radius,Top Speed,Acceleration,City
0,Petrol,Hatchback,"3,721",Manual,1,1st Owner,Maruti,Maruti Swift,2017,4174,LXI Optional-O,₹ 4.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2017,Third Party,Petrol,5 Seats,"3,721 Kms",First Owner,1197 cc,Manual,2017,DL5C,1198 CC,82bhp,115Nm,,6,18.15 kmpl,Blue,mFALCON G80 Engine,1198,82bhp@5500rpm,115Nm@3500-3600rpm,3.0,4.0,MPFI,No,DOHC,,No,,3675mm,1705mm,1635mm,2385mm,1115,1490mm,1490mm,,,,,,,,5 Speed,FWD,6,Power,Disc,Drum,"Tubeless,Radial",,5,243-litres,5.05 meters,160 kmph,14.5 seconds,Delhi
0,Petrol,Hatchback,"16,564",Manual,1,1st Owner,Hyundai,Hyundai Grand i10 Nios,2020,7091,Sportz,₹ 6.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2020,Comprehensive,Petrol,5 Seats,"16,564 Kms",First Owner,1197 cc,Manual,2020,DL10,1086 CC,,,13,5,,Maroon,,1086,,,4.0,4.0,,,,,,,,,,,,,,,,5,Power,"Tubeless,Radial",13,5,,,,,,,,,,,,,,Delhi
0,Diesel,SUV,"34,000",Automatic,1,1st Owner,BMW,BMW X5,2019,6940,xDrive 30d xLine,₹ 72.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2019,Comprehensive,Diesel,5 Seats,"34,000 Kms",First Owner,2993 cc,Automatic,2019,DL8C,1995 CC,187.74bhp,400Nm,17,5,19.19 kmpl,White,Diesel Engine,1995,187.74bhp@4000rpm,400Nm@1750rpm,4.0,4.0,CRDI,Yes,DOHC,,No,"16,5 :1",4299 mm,1822 mm,1557 mm,2595mm,1540 kg,1534mm,1559mm,2060 kg,,,,,,,8 Speed,AWD,5,Power,Disc,Drum,"Tubeless,Radial",17,4,450-litres,6.0 metres,220 Kmph,7.7 Seconds,Delhi
0,Petrol,SUV,"15,992",Manual,1,1st Owner,Tata,Tata Punch,2022,8660,Creative BSVI,₹ 7.94 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2022,Comprehensive,Petrol,5 Seats,"15,992 Kms",First Owner,1199 cc,Manual,2022,HR14,1197 CC,81.80bhp,113Nm,,5,20.52 kmpl,Blue,K12M Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFI,No,DOHC,,No,69 x 72 mm,3655 mm,1620 mm,1675 mm,2435 mm,830-845kg,,,1340kg,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,4.7 metres,,18.6 Seconds,Delhi
0,Petrol,Hatchback,"91,380",Manual,1,1st Owner,Maruti,Maruti Alto K10,2015,3946,VXI,₹ 2.66 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2015,Comprehensive,Petrol,5 Seats,"91,380 Kms",First Owner,998 cc,Manual,2015,HR26,1197 CC,81.86bhp,117nm,16,5,18.6 kmpl,Grey,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,117nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3985mm,1734mm,1505mm,2570mm,1140,1505mm,1503mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,5,285,5.2 metres,170 Kmph,13.2 Seconds,Delhi
0,Petrol,Sedan,"50,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz CLA,2017,5518,200 CGI Sport,₹ 23.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2017,Comprehensive,Petrol,5 Seats,"50,000 Kms",First Owner,1991 cc,Automatic,2017,DL6C,1599 CC,104  PS ,148  Nm ,14,5,17.4 kmpl,Black,In-Line Engine,1599,104  PS @ 5800  rpm,148  Nm @ 3500  rpm,4.0,4.0,MPFI,No,DOHC,9.5:1,No,81.6 x 86 mm,4500mm,1725mm,1445mm,2600mm,1220kg,1480mm,1480mm,1635kg,,,,,,,5 Speed,,5,Power,Disc,Drum,"Tubeless,Radial",14,4,,5.2 m,177 kmph,13.6 seconds,Delhi
0,Petrol,Hatchback,"47,231",Manual,2,2nd Owner,Maruti,Maruti Alto K10,2017,10332,VXI,₹ 2.96 Lakh,₹ 2.99 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2017,Comprehensive,Petrol,5 Seats,"47,231 Kms",Second Owner,998 cc,Manual,2017,DL5C,1493 CC,100bhp,230Nm,15,7,18.49 kmpl,Red,mHawk 80 Diesel Engine,1493,100bhp@3750rpm,230Nm@1500-2250rpm,3.0,2.0,CRDi,Yes,,,No,,3995mm,1835mm,1826mm,2680mm,1765,,,2225kg,,,,,,,5 Speed,RWD,7,Power,Disc,Drum,"Tubeless,Radials",15,5,384-litres,5.35 metres,156 Kmph,13.9 Seconds,Delhi
0,Diesel,SUV,"20,500",Automatic,1,1st Owner,Toyota,Toyota Fortuner,2018,7616,2.8 2WD AT,₹ 30.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Comprehensive,Diesel,7 Seats,"20,500 Kms",First Owner,2755 cc,Automatic,2018,HR26,1197 CC,81.80bhp,113Nm,,5,20.52 kmpl,Brown,K12M Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,MPFI,No,DOHC,,No,69 x 72 mm,3655 mm,1620 mm,1675 mm,2435 mm,830-845kg,,,1340kg,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,4.7 metres,,18.6 Seconds,Delhi
0,Diesel,SUV,"89,908",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2018,4298,VDi Option,₹ 6.07 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2018,Third Party insurance,Diesel,5 Seats,"89,908 Kms",First Owner,1248 cc,Manual,2018,HR51,1995 CC,184bhp,380Nm,17,5,16.09 kmpl,White,xDrive20d Diesel Engine ,1995,184bhp@4000rpm,380Nm@1750-2750rpm,4.0,4.0,CRDi,Yes,,16.5:1,No,84 X 90 mm,4648mm,2098mm,1661mm,2810mm,1620,1616mm,1632mm,,,,,,,,8 Speed,4WD,5,Power,Ventilated Discs,Ventilated Discs,"Tubeless,Radial",17,5,,,210km/hr,8.5 Seconds,Delhi
0,Diesel,SUV,"60,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLC,2018,4649,220,₹ 40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,Diesel,5 Seats,"60,000 Kms",First Owner,2143 cc,Automatic,2018,UP16,2199 CC,194.3bhp,436.39Nm,18,7,13.01 kmpl,Red,CRDi Diesel Engine,2199,194.3bhp@3800rpm,436.39Nm@1800-2500rpm,4.0,4.0,CRDI,Yes,DOHC,11.3:1,No,88 x 97 mm,4690mm,1880mm,1690mm,2700mm,2001kg,1628mm,1639mm,,,,,,,,6 Speed ,FWD,7,Power,Ventilated Disc,Solid Disc,Tubeless,18,5,382-litres,5.35 metres,182 Kmph,11.2 Seconds,Delhi
0,Diesel,SUV,"34,000",Automatic,1,1st Owner,BMW,BMW X1,2018,338,sDrive 20d xLine,₹ 27.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,Diesel,5 Seats,"34,000 Kms",First Owner,1995 cc,Automatic,2018,HR26,2499 CC,78.9bhp,186Nm,15,7,14.8 kmpl,Red,In-Line Engine,2499,78.9bhp@3900rpm,186Nm@1800rpm,4.0,,,Yes,,,Yes,,"4,435 mm","1,680 mm","1,765 mm","2,685 mm","1,585 kg","1,445 mm","1,420 mm","2,335 kg",,,,,,,5 Speed,2WD,7,Power,Ventilated Disc,Drum,"Tubeless,Radial",15,5,,5.62 m,138 kmph,22.3 seconds,Delhi
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Toyota,Toyota Glanza,2022,8901,S BSVI,₹ 7.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"30,000 Kms",First Owner,1197 cc,Manual,2022,DL3C,1198 CC,67.05bhp,104Nm,,7,19.02 kmpl,Others,Naturally Aspirated 12V DOHC EFI,1198,67.05bhp@5000rpm,104Nm@4000rpm,3.0,4.0,EFI,No,DOHC,,No,,3995mm,1636mm,1507mm,2450mm,921,1440mm,1445mm,,180mm,,,,,,5 Speed,FWD,7,Electric,Disc,Drum,Tubeless,,5,347 (3rd Row Folded),4.6 metres,,14.2 Seconds,Delhi
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Fiat,Fiat Punto,2013,5277,1.3 Active,₹ 1.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",First Owner,1248 cc,Manual,2013,,1330 CC,153.866bhp,254NM ,R17,5,16.42 kmpl,Brown,1.3L Turbo Petrol Engine,1330,153.866bhp@5500rpm,254NM @ 1600rpm,4.0,4.0,Gasoline Direct Injection,Yes,DOHC,,No,,4360,1822,1695,2673,1355,1560,1567,,205,,,,,,6-Speed,FWD,5,Power,Disc,Drum,"Radial,Tubeless",R17,5,475,,,,Delhi
0,Petrol,Hatchback,"99,100",Manual,1,1st Owner,Hyundai,Hyundai i10,2010,1589,Era 1.1,₹ 1.67 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2010,Third Party insurance,Petrol,5 Seats,"99,100 Kms",First Owner,1086 cc,Manual,2010,DL10,2696 CC,162bhp,340Nm,16,7,12.83 kmpl,Black,RX270 XDi Diesel Engine,2696,162bhp@4000rpm,340Nm@1800-3250rpm,5.0,4.0,CRDi,Yes,DOHC,,No,,4755mm,1900mm,1840mm,2835mm,2060kg,,,,,,,,,,5 Speed,4WD,7,Power,Ventilated Disc,Disc,"Tubeless,Radial ",16,5,475-litres,5.7 metres,180 Kmph,13.5 Seconds,Delhi
0,Petrol,SUV,"22,000",Automatic,1,1st Owner,Jeep,Jeep Compass,2019,5934,1.4 Limited,₹ 14.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Comprehensive,Petrol,5 Seats,"22,000 Kms",First Owner,1368 cc,Automatic,2019,UP80,1197 CC,82bhp,114Nm,,5,18.9 kmpl,Orange,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,,No,,3765mm,1660mm,1520mm,2425mm,935kg,1479mm,1493mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,256-liters,4.8 metres,165 Kmph,12.9 Seconds,Delhi
0,Diesel,SUV,"22,120",Automatic,1,1st Owner,BMW,BMW X1,2017,335,sDrive20d Expedition,₹ 19.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2017,Third Party,Diesel,5 Seats,"22,120 Kms",First Owner,1995 cc,Automatic,2017,UP14,1086 CC,68bhp,99Nm,,5,20.3 kmpl,Others,1.1 litre Petrol Engine,1086,68bhp@5500rpm,99Nm@4500 rpm,4.0,3.0,MPFI,No,DOHC,,No,,3610 mm,1645 mm,1560 mm,2400 mm,1050,1463 mm,1481 mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,235,,,,Delhi
0,Diesel,SUV,"30,120",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2020,7798,W5,₹ 12.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2020,Comprehensive,Diesel,7 Seats,"30,120 Kms",First Owner,2179 cc,Manual,2020,HR26,1248 CC,73.74bhp,172.5Nm,14,8,18.2 kmpl,Silver,SMARTECH Diesel Engine,1248,73.74bhp@4000rpm,172.5Nm@1750rpm,4.0,4.0,Direct Injection,Yes,DOHC,,No,,4305mm,1680mm,1750mm,2720mm,1345kg,,,1965kg,,,,,,,5 Speed,RWD,8,Power,Disc,Drum,Tubeless,14,5,195-litres,5.5 meters,160 Kmph,15 Seconds,Delhi
0,Petrol,MUV,"4,000",Automatic,1,1st Owner,Renault,Renault Triber,2023,8400,RXZ EASY-R AMT Dual Tone BSVI,₹ 8.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2023,Comprehensive,Petrol,7 Seats,"4,000 Kms",First Owner,999 cc,Automatic,2023,HR98,1591 CC,121.3bhp,154.9Nm,16,5,17.01 kmpl,Silver,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,MPFI,No,DOHC,10.5:1,No,77.0 X 85.44 mm,4375mm,1700mm,1475mm,2570mm,1290,,,,,,,,,,5 Speed,FWD,5,Power,Disc ,Drum,Tubeless,16,4,465-litres,5.2 metres,196 Kmph,10.5 Seconds,Delhi
0,Diesel,SUV,"14,800",Manual,1,1st Owner,Hyundai,Hyundai Venue,2021,7686,SX Opt Dual Tone Diesel,₹ 10.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2021,Comprehensive,Diesel,5 Seats,"14,800 Kms",First Owner,1493 cc,Manual,2021,CH01,2400 CC,215bhp,440Nm,17,5,16 kmpl,White,In Line Twin Turbo Engine,2400,215bhp@4000rpm,440Nm@1500-3250rpm,5.0,5.0,CRDI,Yes,DOHC,,No,81X77mm,4851mm,2106mm,1493mm,2835mm,1612kg,1588mm,1585mm,2190kg,,,,,,,6 Speed,FWD,5,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",17,4,480-litres,5.85 metres,225km/hr,7.8 Seconds,Delhi
0,Petrol,Sedan,"8,120",Automatic,1,1st Owner,Honda,Honda Civic,2020,7742,ZX,₹ 19.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2020,Comprehensive,Petrol,5 Seats,"8,120 Kms",First Owner,1799 cc,Automatic,2020,DL3C,1199 CC,83.81bhp,114Nm,,5,20.3 kmpl,Others,Revotron Engine,1199,83.81bhp@6000rpm,114Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,10.8:1,No,77 X 85.8 mm,3992mm,1677mm,1537mm,2450mm,1035-1062 Kg,1400mm,1420mm,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,419,,,,Delhi
0,Petrol,Hatchback,"54,650",Manual,1,1st Owner,Hyundai,Hyundai i20,2012,1646,Magna,₹ 3.09 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2013,Comprehensive,Petrol,5 Seats,"54,650 Kms",First Owner,1197 cc,Manual,2012,DL7C,799 CC,53.64bhp,72Nm,,5,22.7 kmpl,Silver,0.8L Petrol Engine,799,53.64bhp@5678rpm,72Nm@4386rpm,3.0,4.0,MPFi,No,DOHC,,No,,3429mm,1560mm,1541mm,2348mm,730,,,,185mm,,,,,,5-Speed,2WD,5,Power,Disc,Drum,,,5,222,4.7m,,,Delhi
0,Petrol,Hatchback,"99,343",Manual,1,1st Owner,Hyundai,Hyundai i10,2010,1587,Magna 1.1,₹ 2.05 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2010,Comprehensive,Petrol,5 Seats,"99,343 Kms",First Owner,1086 cc,Manual,2010,DL7C,2477 CC,175.56bhp,400Nm,17,7,13.5 kmpl,Silver,DI-Diesel Engine,2477,175.56bhp@4000rpm,400Nm@2000-2500rpm,4.0,4.0,CRDI,Yes,DOHC,,No,84 x 88 mm,4695mm,1815mm,1840mm,2800mm,2040kg,1520mm,1515mm,2650kg,,,,,,,5 Speed,4WD,7,Power,Ventilated Disc,Ventilated Drum,"Tubeless,Radial",17,5,500-litres,5.6 metres,190 Kmph,14.5 Seconds,Delhi
0,Diesel,SUV,"22,800",Manual,1,1st Owner,Jeep,Jeep Compass,2020,7659,2.0 Longitude Option,₹ 16.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2020,Comprehensive,Diesel,5 Seats,"22,800 Kms",First Owner,1956 cc,Manual,2020,HR26,2477 CC,175.56bhp,400Nm,17,7,13.5 kmpl,Silver,DI-Diesel Engine,2477,175.56bhp@4000rpm,400Nm@2000-2500rpm,4.0,4.0,CRDI,Yes,DOHC,,No,84 x 88 mm,4695 mm,1815 mm,1840 mm,2800 mm,2040kg,1520 mm,1515 mm,2650kg,,,,,,,5 Speed,4WD,7,Power,Ventilated Disc,Ventilated Drum,"Tubeless,Radial",17,5,500-litres,5.6 metres,190 Kmph,14.5 Seconds,Delhi
0,Petrol,Hatchback,"37,961",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2014,4309,LXI BS IV,₹ 3.03 Lakh,₹ 3.09 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2014,Comprehensive,Petrol,5 Seats,"37,961 Kms",Second Owner,998 cc,Manual,2014,UP16,1498 CC,88bhp,230Nm,15,5,20.14 kmpl,Brown,TDI Diesel Engine,1498,88bhp@4200rpm,230Nm@1500-2500rpm,4.0,4.0,Direct Injection,Yes,DOHC,16.5:1,No,77 X 80.5 mm,3971mm,1682mm,1469mm,2469mm,1163Kg,1460mm,1456mm,1620kg,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,280,4.97 metres,163 Kmph,16.1 Seconds,Delhi
0,Petrol,Hatchback,"76,751",Manual,2,2nd Owner,Maruti,Maruti Alto K10,2016,10332,VXI,₹ 2.64 Lakh,₹ 2.67 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Third Party insurance,Petrol,5 Seats,"76,751 Kms",Second Owner,998 cc,Manual,2016,DL8C,1197 CC,81.86bhp,113.75Nm,14,5,19.1 kmpl,Red,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75Nm@4000rpm,4.0,4.0,Direct Injection,No,DOHC,,No,,3995mm,1660mm,1520mm,2425mm,1180,1479mm,1493mm,,,,,,,,5 Speed ,FWD ,5,Power,Disc ,Drum,"Tubeless,Radial",14,4,407-litres,4.7 metres,172km/hr,14.2 Seconds,Delhi
0,Petrol,SUV,"6,000",Automatic,1,1st Owner,Mahindra,Mahindra Scorpio N,2022,9241,Z8L 6 Str AT BSVI,₹ 23.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2022,Comprehensive,Petrol,6 Seats,"6,000 Kms",First Owner,1997 cc,Automatic,2022,DL8C,2143 CC,170 ,42 ,16,5,15.8 kmpl,Silver,In-Line Engine,2143,"170 @ 3,700 (PS@rpm)","42 @ 2,000 (kgm@rpm)",4.0,,,,,,,,"4,596 mm","1,770 mm","1,447 mm","2,760 mm","1,575 kg","1,541 mm","1,544 mm","2,090 kg",,,,,,,6 Speed,RWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",16,4,475 litres,5.42 m,228 kmph,8.5 seconds,Delhi
0,Petrol,SUV,"24,788",Automatic,1,1st Owner,MG,MG Astor,2021,8665,Savvy Turbo AT BSVI,₹ 15.41 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2021,Comprehensive,Petrol,5 Seats,"24,788 Kms",First Owner,1349 cc,Automatic,2021,DL12,1373 CC,91.1bhp,130Nm,,5,20.73 kmpl,Red,k14B VVT Engine,1373,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,10.1:1,No,73 X 82mm,4490mm,1730mm,1485mm,2650mm,1010kg,1495mm,1505mm,1490kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",,4,510-litres,5.4 metres,190 kmph,14 Seconds,Delhi
0,Petrol,SUV,"90,000",Automatic,2,2nd Owner,Mitsubishi,Mitsubishi Outlander,2010,3427,2.4,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Petrol,5 Seats,"90,000 Kms",Second Owner,2360 cc,Automatic,2010,,1968 CC,140,32.6,16,5,16.55 kmpl,White,In-Line Engine,1968,"140@4,000 (PS@rpm)","32.6@1,750-2,500 (kgm@rpm)",4.0,4.0,Direct Injection,Yes,DOHC,,No,,4586mm,1772mm,1427mm,2642mm,1520kg,1522mm,1522mm,2070kg,,,,,,,7 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,4,,5.55 m,212 kmph,9.7 seconds,Delhi
0,Petrol,Hatchback,"70,036",Manual,1,1st Owner,Maruti,Maruti Alto K10,2017,10332,VXI,₹ 3.08 Lakh,₹ 3.20 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2017,Comprehensive,Petrol,5 Seats,"70,036 Kms",First Owner,998 cc,Manual,2017,DL3C,998 CC,67.1bhp,90Nm,13,5,18.9 kmpl,Brown,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,MPFI,No,,,No,,3595mm,1475mm,1700mm,2400mm,870kg,1295mm,1290mm,1350kg,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,4.6metres,,,Delhi
0,Diesel,SUV,"45,500",Manual,2,2nd Owner,Mahindra,Mahindra XUV500,2019,6033,W9 2WD,₹ 10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2019,Comprehensive,Diesel,7 Seats,"45,500 Kms",Second Owner,2179 cc,Manual,2019,UP32,2393 CC,147.51bhp,343Nm,16,7,13.68 kmpl,White,2-GD FTV Engine,2393,147.51bhp@3400rpm,343Nm@1400-2800rpm,7.0,4.0,CRDi,Yes,DOHC,,No,3.62 X 4.08 mm,4735mm,1830mm,1795mm,2750mm,1860kg,1540mm,1540mm,2430kg,178mm,,,,,,5 Speed,RWD,7,Power,Disc,Drum,"Tubeless,Radial",16,5,300-litres,5.4,,,Delhi
0,Petrol,SUV,"16,000",Automatic,1,1st Owner,Audi,Audi Q5,2022,7890,Premium plus BSVI,₹ 57 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2022,Comprehensive,Petrol,5 Seats,"16,000 Kms",First Owner,1984 cc,Automatic,2022,UP16,1197 CC,78.9bhp,111.7Nm,13,5,20.36 kmpl,Red,Kappa Petrol Engine,1197,78.9bhp@6000rpm,111.7Nm@4000rpm,4.0,4.0,MPFI,No,DOHC ,10.5:1 ,No,71 x 75.6 mm,3585mm,1595mm,1550mm,2380mm,930,1400mm,1385mm,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,,,,Delhi
0,Petrol,Hatchback,"75,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2012,1642,1.2 Sportz,₹ 2.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2012,Third Party insurance,Petrol,5 Seats,"75,000 Kms",First Owner,1197 cc,Manual,2012,,1591 CC,121.3bhp,151Nm,17,5,13 kmpl,White,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,MPFi,No,DOHC,,No,,4270mm,1780mm,1630mm,2590mm,1280,,,,,,,,,,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,17,5,400-litres,5.3 metres,,,Delhi
0,Petrol,Sedan,"19,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz S-Class,2012,4725,S 350 L,₹ 24.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2012,Third Party insurance,Petrol,5 Seats,"19,000 Kms",First Owner,3498 cc,Automatic,2012,HR12,1497 CC,88.77bhp,200Nm,,5,23.64 kmpl,Blue,1.5 l Turbocharged Revotorq,1497,88.77bhp@4000rpm,200Nm@1250-3000rpm,4.0,4.0,,Yes,,,,,3990mm,1755,1523,2501,1148,,,,,,,,,,5-Speed,,5,Electric,Disc,Drum,"Tubeless,Radial",,5,345,5.0,,,Delhi
0,Diesel,Hatchback,"40,000",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz A Class,2014,4530,A180 CDI,₹ 12.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2014,Comprehensive,Diesel,5 Seats,"40,000 Kms",Second Owner,2143 cc,Automatic,2014,DL10,1364 CC,87.2bhp,205Nm,15,5,21.43 kmpl,Golden,SOHC D-4D Diesel Engine,1364,87.2bhp@3800rpm,205Nm@1800-2800rpm,4.0,4.0,Common Rail,Yes,SOHC,,No,,4620mm,1776mm,1475mm,2700mm,1340 kg,1530mm,1535mm,,,,,,,,6 Speed,FWD,5,Power,Ventilated Disc,Solid Disc,"Tubeless,Radial",15,4,475-litres,5.3 meters,,,Delhi
