it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Compression Ratio,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Acceleration,Top Speed,City
0,Petrol,MUV,"20,000",Manual,1,1st Owner,Kia,Kia Carens,2022,8720,Prestige BSVI,₹ 10.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2022,Comprehensive,Petrol,7 Seats,"20,000 Kms",WB08,First Owner,1497 cc,Manual,2022.0,,1497 CC,113.42bhp,144Nm,,7,White,Smartstream G1.5,1497,113.42bhp@6300rpm,144Nm@4500rpm,4.0,4.0,,DPFi,,No,,,4540mm,1800mm,1708mm,2780mm,,,1540,,,,,,,,6-Speed,2WD,7,Electric,,Disc,Disc,"Tubeless, Radial",,5,,,,Kolkata
0,Petrol,Sedan,"61,000",Manual,1,1st Owner,Renault,Renault Scala,2013,5137,RxL Travelogue,₹ 1.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2013,Comprehensive,Petrol,5 Seats,"61,000 Kms",WB02,First Owner,1498 cc,Manual,2013.0,16.95 kmpl,1498 CC,97.64bhp,134Nm,15,5,Silver,XH2 Petrol Engine,1498,97.64bhp@6000rpm,134Nm@4000rpm,4.0,4.0,,,,No,No,,4425mm,1695mm,1505mm,2600mm,1480mm,1485mm,1005-1010kg,,,,,,,,5 Speed,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",15,4,490-litre,,,Kolkata
0,Petrol,SUV,"14,000",Manual,2,2nd Owner,Jeep,Jeep Compass,2019,5936,1.4 Sport,₹ 11.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2019,Comprehensive,Petrol,5 Seats,"14,000 Kms",WB26,Second Owner,1368 cc,Manual,2019.0,16 kmpl,1368 CC,160bhp,250Nm,,5,Red,1.4-Litre 4-Cyl Multiair Engine,1368,160bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,Yes,No,,4395mm,1818mm,1640mm,2636mm,,,1537 kgs,,,,,,,,6 Speed,4X2,5,Power,,Disc,Discs,"Radial, Tubless",,5,408-litres,9.99 Seconds,186.69 kmph,Kolkata
0,Diesel,SUV,"45,000",Automatic,1,1st Owner,Audi,Audi Q3,2015,91,2.0 TDI,₹ 11.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2015,Comprehensive,Diesel,5 Seats,"45,000 Kms",WB08,First Owner,1968 cc,Automatic,2015.0,15.73 kmpl,1968 CC,174.33bhp,380Nm,16,5,Black,TDI Diesel Engine,1968,174.33bhp@4200rpm,380Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,Yes,No,,4385mm,2019mm,1608mm,2603mm,1571mm,1575mm,1660kg,2185kg,,,,,,,7-Speed S-Tronic ,AWD,5,Power,5.9 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,5,460-litres, 8.2 Seconds,212 Kmph,Kolkata
0,Petrol,Sedan,"38,247",Manual,1,1st Owner,Hyundai,Hyundai Verna,2016,1842,1.6 VTVT S,₹ 5.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Comprehensive,Petrol,5 Seats,"38,247 Kms",WB06,First Owner,1591 cc,Manual,2016.0,17.01 kmpl,1591 CC,121.3bhp,154.9Nm,,5,Red,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,DOHC,MPFI,77.0 X 85.44 mm,No,No,10.5:1,4375mm,1700mm,1475mm,2570mm,,,1250,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,4,465-litres,10.5 Seconds,196 Kmph,Kolkata
0,Petrol,Sedan,"41,754",Manual,2,2nd Owner,Honda,Honda Amaze,2015,1168,S i-Vtech,₹ 3.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2015,Third Party insurance,Petrol,5 Seats,"41,754 Kms",WB02,Second Owner,1198 cc,Manual,2015.0,18 kmpl,1198 CC,86.7bhp,109Nm,,5,Silver,i-VTEC Petrol Engine,1198,86.7bhp@6000rpm,109Nm@4500rpm,4.0,4.0,SOHC,,,No,No,,3990mm,1680mm,1505mm,2405mm,,,950kg,,,,,,,,5 Speed,FWD,5,Power,4.5 metres,Disc,Drum,"Tubeless,Radial",,4,400-litres,15 Seconds,160 Kmph,Kolkata
0,Diesel,SUV,"52,000",Manual,1,1st Owner,Mahindra,Mahindra Scorpio,2003,3668,2.6 SLX,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2003,Comprehensive,Diesel,8 Seats,"52,000 Kms",WB02,First Owner,2179 cc,Manual,2003.0,10.5 kmpl,2179 CC,120bhp,290Nm,16,8,Black,In-Line Engine,2179,120bhp@4000rpm,290Nm@1800-2800rpm,4.0,4.0,,CRDI,94 x 94 mm,Yes,No,18.5:1,4430mm,1817mm,1975mm,2680mm,,,2020,2510kg,,,,,,,5 Speed,2WD,8,Power,5.6m,Disc,Drum,"Tubeless,Radial",16,5,460 litres,16.5 seconds,152km/hr,Kolkata
0,Petrol,Hatchback,"58,000",Manual,2,2nd Owner,Honda,Honda Jazz,2010,1355,S,₹ 1.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2010,Comprehensive,Petrol,5 Seats,"58,000 Kms",WB06,Second Owner,1198 cc,Manual,2010.0,16 kmpl,1198 CC,90(66) ,110 (11.2) ,15,5,Blue,SOHC i-VTEC,1198,90(66) @ 6200,110 (11.2) @ 4800,4.0,4.0,SOHC,PGM - Fi,,No,No,,3900mm,1695mm,1535mm,2500mm,1490mm,1475mm,1055kg,,,,,,,,Five Speed Manual Transmission Gearbox,Two Wheel Drive,5,Power,4.9 Meters,Disc,Drum,"Tubeless,Radial",15,5,,11.2 Seconds,165 kmph,Kolkata
0,Diesel,Hatchback,"75,000",Manual,1,1st Owner,Ford,Ford Figo,2015,1026,1.5D Titanium MT,₹ 1.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2015,Comprehensive,Diesel,5 Seats,"75,000 Kms",WB26,First Owner,1498 cc,Manual,2015.0,25.83 kmpl,1498 CC,99bhp,215Nm,14,5,Silver,TDCi Diesel Engine,1498,99bhp@3750rpm,215Nm@1750-3000rpm,4.0,2.0,SOHC,Common Rail,,Yes,No,16.0:1,3886mm,1695mm,1525mm,2491mm,1492mm,1484mm,1040-1130kg,,,,,,,,5 Speed,FWD,5,EPAS,4.9 metres,Ventilated Disc,Drum,Tubeless,14,5,257-litres,11.6 Seconds,170 Kmph,Kolkata
0,Diesel,SUV,"72,561",Manual,1,1st Owner,Ford,Ford Ecosport,2014,908,1.5 DV5 MT Titanium,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2014,Comprehensive,Diesel,5 Seats,"72,561 Kms",WB02,First Owner,1498 cc,Manual,2014.0,22.7 kmpl,1498 CC,89.84bhp,204Nm,16,5,Orange,TDCi Diesel Engine,1498,89.84bhp@3750rpm,204Nm@2000-2750rpm,4.0,2.0,SOHC,Direct Injection,73.5 X 88.3 mm,Yes,No,16.0:1,3999mm,1765mm,1708mm,2520mm,1519mm,1524mm,1290kg,1740kg,,,,,,,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,5,346-litres,13.5 Seconds,182 Kmph,Kolkata
0,Petrol,Hatchback,"53,562",Manual,3,3rd Owner,Hyundai,Hyundai i10,2009,1568,Magna,₹ 1.58 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2009,Third Party insurance,Petrol,5 Seats,"53,562 Kms",WB06,Third Owner,1197 cc,Manual,2009.0,20.36 kmpl,1197 CC,78.9bhp,111.7Nm,13,5,Red,Kappa Petrol Engine,1197,78.9bhp@6000rpm,111.7Nm@4000rpm,4.0,4.0,DOHC ,MPFI,71 x 75.6 mm,No,No,10.5:1 ,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,930,,,,,,,,5 Speed,FWD,5,Power,,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,,,Kolkata
0,Petrol,Hatchback,"32,190",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2019,7715,Magna,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2019,Third Party insurance,Petrol,5 Seats,"32,190 Kms",WB18,First Owner,1197 cc,Manual,2019.0,18.9 kmpl,1197 CC,81.86bhp,113.75nm,,5,White,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1080,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,,5,256,12.9 Seconds,,Kolkata
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2013,3943,LXI,₹ 1.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Petrol,5 Seats,"20,000 Kms",,First Owner,796 cc,Manual,2013.0,22.74 kmpl,796 CC,47.3bhp,69Nm,,5,Others,F8D Petrol Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,No,No,,3395mm,1490mm,1475mm,2360mm,1295mm,1290mm,720kg,1185kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,Tubeless Tyres,,5,177-litres,19 Seconds,140 kmph,Kolkata
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Maruti,Maruti Ritz,2009,4157,VXI,"₹ 75,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"50,000 Kms",,First Owner,1197 cc,Manual,2009.0,21.1 kmpl,1197 CC,85.80bhp,114Nm,14,5,Others,K Series Petrol Engine ,1197,85.80bhp@6000rpm,114Nm@4000rpm,4.0,4.0,DOHC,MPFi,,No,No,,3715mm,1680mm,1620mm,2360mm,,,1100kg,1520kg,,,,,,,5-Speed,FWD,5,Power,4.7m,Ventilated Disk,Drum,"Tubeless,Radial",14,5,232 litres,14.2,156km/hr,Kolkata
0,Petrol,SUV,"20,000",Manual,1,1st Owner,Renault,Renault Kiger,2022,8350,RXZ,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",WB26,First Owner,999 cc,Manual,2022.0,19.17 kmpl,999 CC,71.01bhp,96Nm,16,5,Others,1.0L energy,999,71.01bhp@6250rpm,96Nm@3500rpm,3.0,4.0,,MPFi,,,,,3991mm,1750,1605,2500,1536,1535,1012,,,,,,,,5 Speed,,5,Electric,,Disc,Drum,"Tubeless, Radial",16,5,405,,,Kolkata
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2007,4339,LXI Minor,"₹ 80,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2007,Third Party insurance,Petrol,5 Seats,"20,000 Kms",WB02,First Owner,1061 cc,Manual,2007.0,18.9 kmpl,1061 CC,67bhp,84Nm,13,5,Others,FC Petrol Engine,1061,67bhp@6200rpm,84Nm@3500rpm,3.0,4.0,,MPFI,,No,No,,3595mm,1475mm,1700mm,2400mm,1295mm,1290mm,870kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6metres,Ventilated Disc,Drum,"Tubeless, Radial",13,4,,,,Kolkata
0,Petrol,SUV,"30,000",Manual,1,1st Owner,Renault,Renault Kiger,2022,8350,RXZ,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"30,000 Kms",,First Owner,999 cc,Manual,2022.0,19.17 kmpl,999 CC,71.01bhp,96Nm,16,5,Others,1.0L energy,999,71.01bhp@6250rpm,96Nm@3500rpm,3.0,4.0,,MPFi,,,,,3991mm,1750,1605,2500,1536,1535,1012,,,,,,,,5 Speed,,5,Electric,,Disc,Drum,"Tubeless, Radial",16,5,405,,,Kolkata
0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Maruti,Maruti Alto,2005,3902,LX,"₹ 35,000 ",,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2005,Third Party insurance,Petrol,5 Seats,"40,000 Kms",,Second Owner,796 cc,Manual,2005.0,19.7 kmpl,796 CC,46.3bhp,62Nm,12,5,Others,In-Line Engine,796,46.3bhp@6200rpm,62Nm@3000rpm,3.0,4.0,SOHC,MPFI,68.5 x 72.0 mm,No,No,,3495mm,1475mm,1460mm,2360mm,1295mm,1290mm,705kg,1140kg,,,,,,,5 Speed,2WD,5,Manual,4.6m,Disc,Drum,"Tubeless,Radial",12,5,,17.7 seconds,137km/hr,Kolkata
0,Petrol,Hatchback,"1,20,000",Manual,1,1st Owner,Renault,Renault KWID,2018,8976,1.0 RXT,₹ 1.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",WB18,First Owner,999 cc,Manual,2018.0,23.01 kmpl,999 CC,67bhp,91Nm,,5,Others,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,No,No,,3679mm,1579mm,1478mm,2422mm,,,710,,,,,,,,5 Speed,FWD,5,Power,4.9 metres,Disc,Drum,"Tubeless,Radial",,5,300,13.90 Seconds,155.8 kmph,Kolkata
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2013,1958,Petrol Highline 1.2L,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Petrol,5 Seats,"60,000 Kms",,First Owner,1198 cc,Manual,2013.0,16.47 kmpl,1198 CC,73.9bhp,110Nm,15,5,Others,In-Line Petrol Engine,1198,73.9bhp@5400rpm,110Nm@3750rpm,3.0,4.0,,MPFI ,,No,No,,3970mm,1682mm,1453mm,2456mm,,,1055kg,,,,,,,,5 Speed,FWD,5,Power,4.97 metres,Disc,Drum,"Tubeless,Radial",15,5,,14.2 Seconds,162.9km/hr,Kolkata
0,Petrol,Hatchback,"60,000",Manual,2,2nd Owner,Ford,Ford Figo,2013,1047,Petrol ZXI,₹ 1.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Petrol,5 Seats,"60,000 Kms",,Second Owner,1196 cc,Manual,2013.0,15.6 kmpl,1196 CC,70.02bhp,102Nm,,5,Others,Duratec Petrol Engine,1196,70.02bhp@6250rpm,102Nm@4000rpm,4.0,4.0,DOHC,SEFI,,No,No,,3795mm,1680mm,1427mm,2489mm,,,1075kg,,,,,,,,5 Speed,FWD,5,Power,4.9 metres,Ventilated Disc,Drum,"Tubeless,Radial",,5,284-litres,,,Kolkata
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Fiat,Fiat Grande Punto,2010,738,1.2 Emotion,₹ 1.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Petrol,5 Seats,"30,000 Kms",,First Owner,1172 cc,Manual,2010.0,16.2 kmpl,1172 CC,68PS ,96Nm ,14,5,Others,Petrol,1172,68PS @ 6000rpm,96Nm @ 2500rpm,4.0,4.0,,,,Yes,No,,3987mm,1687mm,1495mm,2510mm,,,1140kg,,,,,,,,Five Speed Manual Transmission Gearbox,Front Wheel Drive,5,Power,5.4,Ventilated Discs,Drum,"Tubeless,Radial",14,5,,14.5 Seconds,155kmph,Kolkata
0,Petrol,Hatchback,"24,000",Manual,1,1st Owner,Fiat,Fiat Grande Punto,2011,738,1.2 Emotion,₹ 1.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"24,000 Kms",,First Owner,1172 cc,Manual,2011.0,16.2 kmpl,1172 CC,68PS ,96Nm ,14,5,Grey,Petrol,1172,68PS @ 6000rpm,96Nm @ 2500rpm,4.0,4.0,,,,Yes,No,,3987mm,1687mm,1495mm,2510mm,,,1140kg,,,,,,,,Five Speed Manual Transmission Gearbox,Front Wheel Drive,5,Power,5.4,Ventilated Discs,Drum,"Tubeless,Radial",14,5,,14.5 Seconds,155kmph,Kolkata
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Alto,2009,3902,LX,₹ 1.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"40,000 Kms",,First Owner,796 cc,Manual,2009.0,19.7 kmpl,796 CC,46.3bhp,62Nm,12,5,Others,In-Line Engine,796,46.3bhp@6200rpm,62Nm@3000rpm,3.0,4.0,SOHC,MPFI,68.5 x 72.0 mm,No,No,,3495mm,1475mm,1460mm,2360mm,1295mm,1290mm,705kg,1140kg,,,,,,,5 Speed,2WD,5,Manual,4.6m,Disc,Drum,"Tubeless,Radial",12,5,,17.7 seconds,137km/hr,Kolkata
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti Swift,2013,4205,ZXI,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Petrol,5 Seats,"60,000 Kms",,First Owner,1197 cc,Manual,2013.0,18.6 kmpl,1197 CC,85.8bhp,114Nm,15,5,Others,K Series Petrol Engine,1197,85.8bhp@6000rpm,114Nm@4000rpm,4.0,4.0,,MPFI,73 X 71.5 mm,No,No,10.0:1,3850mm,1695mm,1530mm,2430mm,1475mm,1485mm,990kg,1415kg,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,"Tubeless,Radial",15,5,,,,Kolkata
0,Cng,Sedan,"30,000",Manual,1,1st Owner,Hyundai,Hyundai Xcent Prime,2019,8273,T Plus CNG,₹ 4.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,CNG,5 Seats,"30,000 Kms",,First Owner,1197 cc,Manual,2019.0,,1197 CC,65.39bhp,97.96Nm,,5,Others,1.2 Kapa dual VTVT bi-fuel,1197,65.39bhp@5600rpm,97.96Nm@4200rpm,4.0,4.0,DOHC,,,,,,3995,1660,1520,2425,,,1220,,,,,,,,5 Speed,,5,Power,,Disc,Drum,"Radial, Tubeless",,4,,,,Kolkata
0,Petrol,Sedan,"84,000",Manual,2,2nd Owner,Honda,Honda City,2008,1289,EXi,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2008,Comprehensive,Petrol,5 Seats,"84,000 Kms",WB06,Second Owner,1497 cc,Manual,2008.0,17.7 kmpl,1497 CC,78 ,12.7 ,14,5,Golden,In-Line Engine,1497,"78 @ 5,500 (PS@rpm)","12.7 @ 2,700 (kgm@rpm)",4.0,2.0,iDSI,PGM-FI (Programmed Fuel Injection),73.0 x 89.4 mm,No,No,10.5:1,4390mm,1690mm,1495mm,2450mm,,,1055kg,,,,,,,,5 Speed,FWD,5,Power,4.9 m,Ventilated Disc,Drum,"Tubeless,Radial",14,4,500 litres,13.5 seconds,173 kmph,Kolkata
0,Petrol,Hatchback,"1,51,000",Manual,1,1st Owner,Maruti,Maruti Alto 800,2018,3921,LXI,₹ 1.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"1,51,000 Kms",,First Owner,796 cc,Manual,2018.0,24.7 kmpl,796 CC,47.3bhp,69Nm,,5,White,F8D Petrol Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,No,No,,3430mm,1490mm,1475mm,2360mm,1295mm,1290mm,720kg,1185kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Solid Disc,Drum,Tubeless Tyres,,5,177-litres,19 Seconds,140 kmph,Kolkata
0,Petrol,Hatchback,"7,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2021,6740,VXI,₹ 4.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2021,Third Party insurance,Petrol,5 Seats,"7,000 Kms",WB06,First Owner,998 cc,Manual,2021.0,21.79 kmpl,998 CC,67.05bhp,90Nm,,5,Blue,K10B Petrol Engine,998,67.05bhp@5500rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFI,73  x 79.5 mm,No,No,,3655 mm,1620 mm,1675 mm,2435 mm,,,805-825kg,1340kg,,,,,,,5 Speed,FWD,5,Power,4.7 metres,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,18.6 Seconds,,Kolkata
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2010,1644,1.2 Magna,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Petrol,5 Seats,"20,000 Kms",,First Owner,1197 cc,Manual,2010.0,18.5 kmpl,1197 CC,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",14,5,Others,In-Line Engine,1197,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",4.0,4.0,DOHC,MPFI,,No,No,,3940 mm,1710 mm,1505 mm,"2,525 mm","1,505 mm","1,503 mm",1020,,,,,,,,5 Speed,,5,Power,5.2 mtrs.,Disk,Drum,"Tubeless,Radial",14,5,,,,Kolkata
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Swift,2014,6242,VVT VXI,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,5 Seats,"20,000 Kms",WB02,First Owner,1197 cc,Manual,2014.0,22 kmpl,1197 CC,81.80bhp,113Nm,,5,Others,VTVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,,MPFi,,No,No,,3840mm,1735mm,1530mm,2450mm,1530mm,1530mm,860Kgs,1315kgs,,,,,,,5,,5,Power,4.8 Meters,Disc,Drum,Tubeless,,5,,,,Kolkata
0,Diesel,SUV,"50,000",Manual,1,1st Owner,Tata,Tata Nexon,2018,5995,1.5 Revotorq XE,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Diesel,5 Seats,"50,000 Kms",,First Owner,1497 cc,Manual,2018.0,21.5 kmpl,1497 CC,108.5bhp,260Nm,,5,Others,"Revotorq, 1.5L Turbocharged engine",1497,108.5bhp@3750rpm,260Nm@1500-2750rpm,4.0,4.0,DOHC,CDI,76x82.5,Yes,No,,3994mm,1811mm,1607mm,2498mm,1540 mm,1530 mm,1305Kg,,209 mm,,,,,,6 Speed,FWD,5,Power,5.1m,Disc,Drum,Tubeless Radial Tyres,,5,350,13.25 Seconds,154.19 kmph,Kolkata
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Hyundai,Hyundai Santro Xing,2009,1711,GLS,₹ 1.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"50,000 Kms",,First Owner,1086 cc,Manual,2009.0,17.92 kmpl,1086 CC,62.1bhp,96.1Nm,13,5,Others,Petrol Engine ,1086,62.1bhp@5500rpm,96.1Nm@3000rpm,3.0,4.0,SOHC,MPFI,,No,No,,3565mm,1525mm,1590mm,2380mm,1315mm,1300mm,825,,,,,,,,5 Speed,FWD,5,Power,4.4 meters,Ventilated Disc,Drum,"Tubeless,Radial",13,5,,,,Kolkata
0,Diesel,Hatchback,"80,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2015,1485,Magna 1.4 CRDi,₹ 2.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"80,000 Kms",WB12,First Owner,1396 cc,Manual,2015.0,22.54 kmpl,1396 CC,88.73bhp,219.7Nm,,5,Others,U2 CRDI Diesel Engine ,1396,88.73bhp@4000rpm,219.7Nm@1500-2750rpm,4.0,4.0,DOHC,CRDI,,Yes,No,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1515kg,,,,,,,,6 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,5,295-litres,11.9 Seconds,180 Kmph,Kolkata
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Maruti,Maruti Zen Estilo,2011,4402,VXI BSIV,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"50,000 Kms",,First Owner,998 cc,Manual,2011.0,19 kmpl,998 CC,67.1bhp,90Nm,13,5,Others,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,MPFI,,No,No,,3600mm,1495mm,1595mm,2360mm,1295mm,1290mm,865kg,1275kg,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Ventilated Disc,Drums,"Tubeless,Radial",13,5,,16.26 Seconds,160km/hr,Kolkata
